day;HH:MM:SS;gru
10;14:07:30;8.231
10;14:08:00;8.374
10;14:08:30;8.454
10;14:09:00;8.475
10;14:09:30;8.456
10;14:10:00;8.396
10;14:10:30;8.271
10;14:11:00;8.002
10;14:11:30;7.651
10;14:12:00;7.312
10;14:12:30;7.058
10;14:13:00;6.904
10;14:13:30;6.790
10;14:14:00;6.687
10;14:14:30;6.548
10;14:15:00;6.403
10;14:15:30;6.270
10;14:16:00;6.154
10;14:16:30;6.071
10;14:17:00;5.977
10;14:17:30;5.829
10;14:18:00;5.677
10;14:18:30;5.564
10;14:19:00;5.528
10;14:19:30;5.557
10;14:20:00;5.696
10;14:20:30;5.890
10;14:21:00;6.144
10;14:21:30;6.498
10;14:22:00;6.901
10;14:22:30;7.240
10;14:23:00;7.393
10;14:23:30;7.395
10;14:24:00;7.282
10;14:24:30;7.061
10;14:25:00;6.743
10;14:25:30;6.391
10;14:26:00;5.966
10;14:26:30;5.478
10;14:27:00;4.850
10;14:27:30;4.208
10;14:28:00;3.651
10;14:28:30;3.229
10;14:29:00;2.911
10;14:29:30;2.653
10;14:30:00;2.438
10;14:30:30;2.299
10;14:31:00;2.217
10;14:31:30;2.118
10;14:32:00;1.920
10;14:32:30;1.653
10;14:33:00;1.467
10;14:33:30;1.428
10;14:34:00;1.490
10;14:34:30;1.603
10;14:35:00;1.785
10;14:35:30;2.120
10;14:36:00;2.512
10;14:36:30;2.947
10;14:37:00;3.327
10;14:37:30;3.746
10;14:38:00;4.099
10;14:38:30;4.339
10;14:39:00;4.412
10;14:39:30;4.385
10;14:40:00;4.323
10;14:40:30;4.257
10;14:41:00;4.159
10;14:41:30;4.060
10;14:42:00;4.005
10;14:42:30;3.975
10;14:43:00;3.926
10;14:43:30;3.737
10;14:44:00;3.446
10;14:44:30;3.089
10;14:45:00;3.089
10;14:45:30;3.089
10;14:46:00;3.089
10;11:38:00;16.639
10;11:38:30;16.639
10;11:39:00;16.639
10;11:39:30;16.639
10;11:40:00;16.639
10;11:40:30;16.805
10;11:41:00;16.735
10;11:41:30;16.488
10;11:42:00;16.226
10;11:42:30;16.117
10;11:43:00;16.178
10;11:43:30;16.333
10;11:44:00;16.505
10;11:44:30;16.689
10;11:45:00;16.841
10;11:45:30;16.908
10;11:46:00;16.843
10;11:46:30;16.702
10;11:47:00;16.566
10;11:47:30;16.467
10;11:48:00;16.368
10;11:48:30;16.247
10;11:49:00;15.994
10;11:49:30;15.628
10;11:50:00;15.109
10;11:50:30;14.507
10;11:51:00;13.955
10;11:51:30;13.643
10;11:52:00;13.675
10;11:52:30;13.885
10;11:53:00;14.081
10;11:53:30;14.109
10;11:54:00;13.966
10;11:54:30;13.737
10;11:55:00;13.468
10;11:55:30;13.210
10;11:56:00;12.934
10;11:56:30;12.671
10;11:57:00;12.458
10;11:57:30;12.192
10;11:58:00;11.849
10;11:58:30;11.459
10;11:59:00;11.080
10;11:59:30;10.791
10;12:00:00;10.540
10;12:00:30;10.390
10;12:01:00;10.313
10;12:01:30;10.281
10;12:02:00;10.248
10;12:02:30;10.096
10;12:03:00;9.808
10;12:03:30;9.426
10;12:04:00;9.073
10;12:04:30;8.832
10;12:05:00;8.678
10;12:05:30;8.597
10;12:06:00;8.523
10;12:06:30;8.456
10;12:07:00;8.346
10;12:07:30;8.170
10;12:08:00;7.973
10;12:08:30;7.792
10;12:09:00;7.584
10;12:09:30;7.358
10;12:10:00;7.163
10;12:10:30;7.078
10;12:11:00;7.048
10;12:11:30;7.027
10;12:12:00;6.971
10;12:12:30;6.858
10;12:13:00;6.695
10;12:13:30;6.522
10;12:14:00;6.403
10;12:14:30;6.339
10;12:15:00;6.303
10;12:15:30;6.263
10;12:16:00;6.215
10;12:16:30;6.177
10;12:17:00;6.149
10;12:17:30;6.178
10;12:18:00;6.278
10;12:18:30;6.411
10;12:19:00;6.518
10;12:19:30;6.621
10;12:20:00;6.767
10;12:20:30;6.917
10;12:21:00;7.012
10;12:21:30;7.070
10;12:22:00;7.144
10;12:22:30;7.234
10;12:23:00;7.279
10;12:23:30;7.328
10;12:24:00;7.395
10;12:24:30;7.479
10;12:25:00;7.510
10;12:25:30;7.562
10;12:26:00;7.687
10;12:26:30;7.819
10;12:27:00;7.854
10;12:27:30;7.781
10;12:28:00;7.662
10;12:28:30;7.568
10;12:29:00;7.502
10;12:29:30;7.445
10;12:30:00;7.354
10;12:30:30;7.221
10;12:31:00;7.086
10;12:31:30;7.002
10;12:32:00;6.952
10;12:32:30;6.956
10;12:33:00;6.993
10;12:33:30;7.108
10;12:34:00;7.207
10;12:34:30;7.274
10;12:35:00;7.262
10;12:35:30;7.228
10;12:36:00;7.116
10;12:36:30;6.897
10;12:37:00;6.623
10;12:37:30;6.392
10;12:38:00;6.284
10;12:38:30;6.210
10;12:39:00;6.108
10;12:39:30;5.966
10;12:40:00;5.862
10;12:40:30;5.831
10;12:41:00;5.867
10;12:41:30;5.961
10;12:42:00;6.045
10;12:42:30;6.095
10;12:43:00;6.109
10;12:43:30;6.190
10;12:44:00;6.323
10;12:44:30;6.442
10;12:45:00;6.513
10;12:45:30;6.572
10;12:46:00;6.681
10;12:46:30;6.822
10;12:47:00;6.955
10;12:47:30;7.010
10;12:48:00;7.000
10;12:48:30;6.941
10;12:49:00;6.912
10;12:49:30;6.898
10;12:50:00;6.917
10;12:50:30;6.937
10;12:51:00;6.926
10;12:51:30;6.849
10;12:52:00;6.705
10;12:52:30;6.576
10;12:53:00;6.474
10;12:53:30;6.351
10;12:54:00;6.186
10;12:54:30;6.028
10;12:55:00;5.994
10;12:55:30;6.027
10;12:56:00;6.074
10;12:56:30;6.026
10;12:57:00;5.919
10;12:57:30;5.815
10;12:58:00;5.801
10;12:58:30;5.855
10;12:59:00;5.926
10;12:59:30;5.934
10;13:00:00;5.944
10;13:00:30;5.983
10;13:01:00;6.075
10;13:01:30;6.204
10;13:02:00;6.335
10;13:02:30;6.442
10;13:03:00;6.483
10;13:03:30;6.523
10;13:04:00;6.592
10;13:04:30;6.651
10;13:05:00;6.622
10;13:05:30;6.492
10;13:06:00;6.323
10;13:06:30;6.142
10;13:07:00;5.983
10;13:07:30;5.870
10;13:08:00;5.823
10;13:08:30;5.832
10;13:09:00;5.879
10;13:09:30;5.927
10;13:10:00;5.978
10;13:10:30;5.980
10;13:11:00;5.968
10;13:11:30;5.932
10;13:12:00;5.908
10;13:12:30;5.916
10;13:13:00;5.959
10;13:13:30;6.043
10;13:14:00;6.103
10;13:14:30;6.103
10;13:15:00;6.014
10;13:15:30;5.864
10;13:16:00;5.694
10;13:16:30;5.563
10;13:17:00;5.550
10;13:17:30;5.664
10;13:18:00;5.860
10;13:18:30;6.029
10;13:19:00;6.103
10;13:19:30;6.103
10;13:20:00;6.094
10;13:20:30;6.108
10;13:21:00;6.137
10;13:21:30;6.141
10;13:22:00;6.123
10;13:22:30;6.050
10;13:23:00;5.919
10;13:23:30;5.724
10;13:24:00;5.507
10;13:24:30;5.308
10;13:25:00;5.150
10;13:25:30;4.998
10;13:26:00;4.885
10;13:26:30;4.846
10;13:27:00;4.943
10;13:27:30;5.075
10;13:28:00;5.182
10;13:28:30;5.216
10;13:29:00;5.244
10;13:29:30;5.323
10;13:30:00;5.445
10;13:30:30;5.565
10;13:31:00;5.650
10;13:31:30;5.721
10;13:32:00;5.783
10;13:32:30;5.845
10;13:33:00;5.943
10;13:33:30;6.105
10;13:34:00;6.303
10;13:34:30;6.476
10;13:35:00;6.608
10;13:35:30;6.699
10;13:36:00;6.798
10;13:36:30;6.893
10;13:37:00;6.955
10;13:37:30;6.909
10;13:38:00;6.795
10;13:38:30;6.633
10;13:39:00;6.480
10;13:39:30;6.338
10;13:40:00;6.224
10;13:40:30;6.130
10;13:41:00;6.039
10;13:41:30;5.965
10;13:42:00;5.895
10;13:42:30;5.837
10;13:43:00;5.793
10;13:43:30;5.770
10;13:44:00;5.750
10;13:44:30;5.727
10;13:45:00;5.691
10;13:45:30;5.647
10;13:46:00;5.621
10;13:46:30;5.634
10;13:47:00;5.681
10;13:47:30;5.716
10;13:48:00;5.722
10;13:48:30;5.668
10;13:49:00;5.568
10;13:49:30;5.429
10;13:50:00;5.270
10;13:50:30;5.083
10;13:51:00;4.868
10;13:51:30;4.668
10;13:52:00;4.498
10;13:52:30;4.380
10;13:53:00;4.295
10;13:53:30;4.224
10;13:54:00;4.122
10;13:54:30;3.988
10;13:55:00;3.879
10;13:55:30;3.856
10;13:56:00;3.877
10;13:56:30;3.902
10;13:57:00;3.919
10;13:57:30;3.933
10;13:58:00;3.955
10;13:58:30;3.950
10;13:59:00;3.951
10;13:59:30;3.987
10;14:00:00;4.081
10;14:00:30;4.233
10;14:01:00;4.382
10;14:01:30;4.500
10;14:02:00;4.551
10;14:02:30;4.579
10;14:03:00;4.609
10;14:03:30;4.630
10;14:04:00;4.631
10;14:04:30;4.640
10;14:05:00;4.672
10;14:05:30;4.691
10;14:06:00;4.696
10;14:06:30;4.747
10;14:07:00;4.851
10;14:07:30;4.946
10;14:08:00;5.015
10;14:08:30;5.089
10;14:09:00;5.199
10;14:09:30;5.325
10;14:10:00;5.429
10;14:10:30;5.485
10;14:11:00;5.513
10;14:11:30;5.556
10;14:12:00;5.687
10;14:12:30;5.904
10;14:13:00;6.168
10;14:13:30;6.388
10;14:14:00;6.541
10;14:14:30;6.635
10;14:15:00;6.675
10;14:15:30;6.662
10;14:16:00;6.618
10;14:16:30;6.566
10;14:17:00;6.472
10;14:17:30;6.322
10;14:18:00;6.144
10;14:18:30;5.982
10;14:19:00;5.822
10;14:19:30;5.670
10;14:20:00;5.521
10;14:20:30;5.416
10;14:21:00;5.357
10;14:21:30;5.311
10;14:22:00;5.286
10;14:22:30;5.242
10;14:23:00;5.184
10;14:23:30;5.098
10;14:24:00;5.014
10;14:24:30;4.981
10;14:25:00;4.963
10;14:25:30;5.000
10;14:26:00;5.057
10;14:26:30;5.173
10;14:27:00;5.276
10;14:27:30;5.364
10;14:28:00;5.429
10;14:28:30;5.483
10;14:29:00;5.558
10;14:29:30;5.672
10;14:30:00;5.833
10;14:30:30;5.989
10;14:31:00;6.092
10;14:31:30;6.135
10;14:32:00;6.150
10;14:32:30;6.128
10;14:33:00;6.111
10;14:33:30;6.094
10;14:34:00;6.081
10;14:34:30;6.035
10;14:35:00;5.941
10;14:35:30;5.829
10;14:36:00;5.721
10;14:36:30;5.701
10;14:37:00;5.724
10;14:37:30;5.783
10;14:38:00;5.890
10;14:38:30;6.100
10;14:39:00;6.441
10;14:39:30;6.820
10;14:40:00;7.210
10;14:40:30;7.559
10;14:41:00;7.893
10;14:41:30;8.206
10;14:42:00;8.497
10;14:42:30;8.757
10;14:43:00;9.009
10;14:43:30;9.212
10;14:44:00;9.363
10;14:44:30;9.481
10;14:45:00;9.651
10;14:45:30;9.879
10;14:46:00;10.163
10;14:46:30;10.411
10;14:47:00;10.577
10;14:47:30;10.634
10;14:48:00;10.622
10;14:48:30;10.535
10;14:49:00;10.360
10;14:49:30;10.088
10;14:50:00;9.817
10;14:50:30;9.563
10;14:51:00;9.321
10;14:51:30;9.065
10;14:52:00;8.809
10;14:52:30;8.585
10;14:53:00;8.390
10;14:53:30;8.233
10;14:54:00;8.160
10;14:54:30;8.164
10;14:55:00;8.218
10;14:55:30;8.251
10;14:56:00;8.253
10;14:56:30;8.222
10;14:57:00;8.229
10;14:57:30;8.267
10;14:58:00;8.344
10;14:58:30;8.435
10;14:59:00;8.571
10;14:59:30;8.807
10;15:00:00;9.122
10;15:00:30;9.401
10;15:01:00;9.608
10;15:01:30;9.764
10;15:02:00;9.989
10;15:02:30;10.291
10;15:03:00;10.623
10;15:03:30;10.951
10;15:04:00;11.223
10;15:04:30;11.393
10;15:05:00;11.467
10;15:05:30;11.483
10;15:06:00;11.512
10;15:06:30;11.523
10;15:07:00;11.570
10;15:07:30;11.642
10;15:08:00;11.753
10;15:08:30;11.868
10;15:09:00;11.994
10;15:09:30;12.101
10;15:10:00;12.135
10;15:10:30;12.085
10;15:11:00;11.985
10;15:11:30;11.883
10;15:12:00;11.816
10;15:12:30;11.757
10;15:13:00;11.741
10;15:13:30;11.753
10;15:14:00;11.855
10;15:14:30;12.044
10;15:15:00;12.320
10;15:15:30;12.631
10;15:16:00;12.863
10;15:16:30;12.973
10;15:17:00;13.038
10;15:17:30;13.077
10;15:18:00;13.121
10;15:18:30;13.106
10;15:19:00;13.099
10;15:19:30;13.080
10;15:20:00;13.086
10;15:20:30;13.095
10;15:21:00;13.114
10;15:21:30;13.153
10;15:22:00;13.198
10;15:22:30;13.254
10;15:23:00;13.259
10;15:23:30;13.208
10;15:24:00;13.185
10;15:24:30;13.156
10;15:25:00;13.131
10;15:25:30;12.984
10;15:26:00;12.799
10;15:26:30;12.689
10;15:27:00;12.690
10;15:27:30;12.769
10;15:28:00;12.800
10;15:28:30;12.759
10;15:29:00;12.743
10;15:29:30;12.817
10;15:30:00;12.981
10;15:30:30;13.155
10;15:31:00;13.361
10;15:31:30;13.661
10;15:32:00;14.055
10;15:32:30;14.491
10;15:33:00;14.985
10;15:33:30;15.602
10;15:34:00;16.289
10;15:34:30;16.905
10;15:35:00;17.384
10;15:35:30;17.751
10;15:36:00;18.180
10;15:36:30;18.600
10;15:37:00;18.943
10;15:37:30;19.227
10;15:38:00;19.544
10;15:38:30;20.043
10;15:39:00;20.609
10;15:39:30;21.122
10;15:40:00;21.503
10;15:40:30;21.808
10;15:41:00;22.054
10;15:41:30;22.137
10;15:42:00;21.974
10;15:42:30;21.700
10;15:43:00;21.397
10;15:43:30;21.041
10;15:44:00;20.517
10;15:44:30;19.909
10;15:45:00;19.312
10;15:45:30;18.766
10;15:46:00;18.277
10;15:46:30;17.870
10;15:47:00;17.598
10;15:47:30;17.602
10;15:48:00;17.837
10;15:48:30;18.181
10;15:49:00;18.339
10;15:49:30;18.290
10;15:50:00;18.031
10;15:50:30;17.570
10;15:51:00;16.881
10;15:51:30;16.054
10;15:52:00;15.278
10;15:52:30;14.707
10;15:53:00;14.328
10;15:53:30;14.192
10;15:54:00;14.070
10;15:54:30;14.396
10;15:55:00;14.396
10;15:55:30;14.396
10;15:56:00;14.396
10;13:28:00;12.700
10;13:28:30;12.700
10;13:29:00;12.700
10;13:29:30;12.700
10;13:30:00;12.700
10;13:30:30;12.602
10;13:31:00;13.001
10;13:31:30;13.518
10;13:32:00;13.951
10;13:32:30;14.208
10;13:33:00;14.393
10;13:33:30;14.502
10;13:34:00;14.447
10;13:34:30;14.301
10;13:35:00;14.119
10;13:35:30;13.988
10;13:36:00;13.832
10;13:36:30;13.577
10;13:37:00;13.231
10;13:37:30;12.859
10;13:38:00;12.525
10;13:38:30;12.272
10;13:39:00;12.113
10;13:39:30;12.070
10;13:40:00;12.069
10;13:40:30;12.070
10;13:41:00;12.090
10;13:41:30;12.140
10;13:42:00;12.185
10;13:42:30;12.158
10;13:43:00;12.076
10;13:43:30;11.971
10;13:44:00;11.864
10;13:44:30;11.787
10;13:45:00;11.734
10;13:45:30;11.677
10;13:46:00;11.568
10;13:46:30;11.378
10;13:47:00;11.203
10;13:47:30;11.039
10;13:48:00;10.936
10;13:48:30;10.863
10;13:49:00;10.719
10;13:49:30;10.482
10;13:50:00;10.134
10;13:50:30;9.779
10;13:51:00;9.375
10;13:51:30;8.843
10;13:52:00;8.219
10;13:52:30;7.631
10;13:53:00;7.246
10;13:53:30;7.081
10;13:54:00;7.059
10;13:54:30;7.072
10;13:55:00;7.036
10;13:55:30;6.911
10;13:56:00;6.706
10;13:56:30;6.492
10;13:57:00;6.353
10;13:57:30;6.319
10;13:58:00;6.398
10;13:58:30;6.494
10;13:59:00;6.610
10;13:59:30;6.821
10;14:00:00;7.114
10;14:00:30;7.416
10;14:01:00;7.562
10;14:01:30;7.618
10;14:02:00;7.714
10;14:02:30;7.889
10;14:03:00;8.088
10;14:03:30;8.231
10;14:04:00;8.307
10;14:04:30;8.367
10;14:05:00;8.423
10;14:05:30;8.518
10;14:06:00;8.681
10;14:06:30;8.900
10;14:07:00;9.098
10;14:07:30;9.171
10;14:08:00;9.110
10;14:08:30;9.015
10;14:09:00;8.952
10;14:09:30;8.938
10;14:10:00;8.917
10;14:10:30;8.934
10;14:11:00;8.950
10;14:11:30;9.020
10;14:12:00;9.098
10;14:12:30;9.176
10;14:13:00;9.185
10;14:13:30;9.111
10;14:14:00;8.979
10;14:14:30;8.807
10;14:15:00;8.619
10;14:15:30;8.456
10;14:16:00;8.335
10;14:16:30;8.210
10;14:17:00;8.066
10;14:17:30;7.927
10;14:18:00;7.875
10;14:18:30;7.847
10;14:19:00;7.786
10;14:19:30;7.691
10;14:20:00;7.563
10;14:20:30;7.409
10;14:21:00;7.187
10;14:21:30;6.991
10;14:22:00;6.869
10;14:22:30;6.808
10;14:23:00;6.774
10;14:23:30;6.789
10;14:24:00;6.863
10;14:24:30;6.954
10;14:25:00;7.069
10;14:25:30;7.221
10;14:26:00;7.385
10;14:26:30;7.472
10;14:27:00;7.469
10;14:27:30;7.416
10;14:28:00;7.341
10;14:28:30;7.220
10;14:29:00;7.103
10;14:29:30;6.985
10;14:30:00;6.882
10;14:30:30;6.799
10;14:31:00;6.784
10;14:31:30;6.846
10;14:32:00;6.918
10;14:32:30;6.948
10;14:33:00;6.948
10;14:33:30;6.952
10;14:34:00;6.975
10;14:34:30;7.002
10;14:35:00;7.033
10;14:35:30;7.022
10;14:36:00;6.938
10;14:36:30;6.778
10;14:37:00;6.653
10;14:37:30;6.666
10;14:38:00;6.830
10;14:38:30;7.109
10;14:39:00;7.398
10;14:39:30;7.610
10;14:40:00;7.707
10;14:40:30;7.706
10;14:41:00;7.689
10;14:41:30;7.644
10;14:42:00;7.577
10;14:42:30;7.508
10;14:43:00;7.504
10;14:43:30;7.579
10;14:44:00;7.681
10;14:44:30;7.771
10;14:45:00;7.838
10;14:45:30;7.858
10;14:46:00;7.837
10;14:46:30;7.820
10;14:47:00;7.873
10;14:47:30;7.934
10;14:48:00;7.900
10;14:48:30;7.736
10;14:49:00;7.504
10;14:49:30;7.331
10;14:50:00;7.272
10;14:50:30;7.340
10;14:51:00;7.488
10;14:51:30;7.603
10;14:52:00;7.656
10;14:52:30;7.632
10;14:53:00;7.614
10;14:53:30;7.568
10;14:54:00;7.437
10;14:54:30;7.226
10;14:55:00;6.971
10;14:55:30;6.731
10;14:56:00;6.537
10;14:56:30;6.438
10;14:57:00;6.451
10;14:57:30;6.535
10;14:58:00;6.656
10;14:58:30;6.771
10;14:59:00;6.869
10;14:59:30;6.901
10;15:00:00;6.868
10;15:00:30;6.756
10;15:01:00;6.622
10;15:01:30;6.465
10;15:02:00;6.324
10;15:02:30;6.193
10;15:03:00;6.116
10;15:03:30;6.065
10;15:04:00;6.042
10;15:04:30;6.114
10;15:05:00;6.258
10;15:05:30;6.437
10;15:06:00;6.597
10;15:06:30;6.761
10;15:07:00;6.935
10;15:07:30;7.036
10;15:08:00;7.034
10;15:08:30;6.927
10;15:09:00;6.792
10;15:09:30;6.677
10;15:10:00;6.622
10;15:10:30;6.612
10;15:11:00;6.647
10;15:11:30;6.679
10;15:12:00;6.697
10;15:12:30;6.697
10;15:13:00;6.699
10;15:13:30;6.693
10;15:14:00;6.674
10;15:14:30;6.646
10;15:15:00;6.602
10;15:15:30;6.543
10;15:16:00;6.468
10;15:16:30;6.400
10;15:17:00;6.302
10;15:17:30;6.161
10;15:18:00;5.982
10;15:18:30;5.828
10;15:19:00;5.747
10;15:19:30;5.708
10;15:20:00;5.695
10;15:20:30;5.700
10;15:21:00;5.726
10;15:21:30;5.740
10;15:22:00;5.702
10;15:22:30;5.632
10;15:23:00;5.553
10;15:23:30;5.508
10;15:24:00;5.535
10;15:24:30;5.610
10;15:25:00;5.683
10;15:25:30;5.706
10;15:26:00;5.703
10;15:26:30;5.711
10;15:27:00;5.715
10;15:27:30;5.706
10;15:28:00;5.664
10;15:28:30;5.619
10;15:29:00;5.565
10;15:29:30;5.512
10;15:30:00;5.497
10;15:30:30;5.533
10;15:31:00;5.612
10;15:31:30;5.693
10;15:32:00;5.757
10;15:32:30;5.844
10;15:33:00;5.941
10;15:33:30;6.037
10;15:34:00;6.105
10;15:34:30;6.110
10;15:35:00;6.083
10;15:35:30;6.071
10;15:36:00;6.129
10;15:36:30;6.236
10;15:37:00;6.357
10;15:37:30;6.471
10;15:38:00;6.613
10;15:38:30;6.797
10;15:39:00;7.025
10;15:39:30;7.240
10;15:40:00;7.386
10;15:40:30;7.441
10;15:41:00;7.430
10;15:41:30;7.376
10;15:42:00;7.303
10;15:42:30;7.262
10;15:43:00;7.252
10;15:43:30;7.281
10;15:44:00;7.325
10;15:44:30;7.364
10;15:45:00;7.347
10;15:45:30;7.254
10;15:46:00;7.120
10;15:46:30;6.996
10;15:47:00;6.889
10;15:47:30;6.806
10;15:48:00;6.780
10;15:48:30;6.789
10;15:49:00;6.792
10;15:49:30;6.744
10;15:50:00;6.668
10;15:50:30;6.638
10;15:51:00;6.677
10;15:51:30;6.739
10;15:52:00;6.762
10;15:52:30;6.726
10;15:53:00;6.660
10;15:53:30;6.577
10;15:54:00;6.474
10;15:54:30;6.337
10;15:55:00;6.184
10;15:55:30;6.053
10;15:56:00;5.992
10;15:56:30;5.992
10;15:57:00;5.994
10;15:57:30;5.958
10;15:58:00;5.846
10;15:58:30;5.702
10;15:59:00;5.585
10;15:59:30;5.567
10;16:00:00;5.624
10;16:00:30;5.728
10;16:01:00;5.826
10;16:01:30;5.888
10;16:02:00;5.916
10;16:02:30;5.943
10;16:03:00;6.054
10;16:03:30;6.193
10;16:04:00;6.296
10;16:04:30;6.337
10;16:05:00;6.399
10;16:05:30;6.501
10;16:06:00;6.598
10;16:06:30;6.651
10;16:07:00;6.685
10;16:07:30;6.746
10;16:08:00;6.909
10;16:08:30;7.228
10;16:09:00;7.638
10;16:09:30;7.983
10;16:10:00;8.146
10;16:10:30;8.130
10;16:11:00;8.010
10;16:11:30;7.857
10;16:12:00;7.775
10;16:12:30;7.814
10;16:13:00;7.976
10;16:13:30;8.139
10;16:14:00;8.294
10;16:14:30;8.534
10;16:15:00;8.893
10;16:15:30;9.294
10;16:16:00;9.655
10;16:16:30;10.030
10;16:17:00;10.388
10;16:17:30;10.650
10;16:18:00;10.761
10;16:18:30;10.718
10;16:19:00;10.531
10;16:19:30;10.207
10;16:20:00;9.852
10;16:20:30;9.582
10;16:21:00;9.529
10;16:21:30;9.697
10;16:22:00;9.999
10;16:22:30;10.279
10;16:23:00;10.470
10;16:23:30;10.578
10;16:24:00;10.614
10;16:24:30;10.553
10;16:25:00;10.347
10;16:25:30;10.034
10;16:26:00;9.688
10;16:26:30;9.368
10;16:27:00;9.058
10;16:27:30;8.805
10;16:28:00;8.690
10;16:28:30;8.728
10;16:29:00;8.893
10;16:29:30;9.059
10;16:30:00;9.182
10;16:30:30;9.240
10;16:31:00;9.288
10;16:31:30;9.272
10;16:32:00;9.144
10;16:32:30;8.938
10;16:33:00;8.748
10;16:33:30;8.632
10;16:34:00;8.539
10;16:34:30;8.481
10;16:35:00;8.444
10;16:35:30;8.438
10;16:36:00;8.480
10;16:36:30;8.562
10;16:37:00;8.669
10;16:37:30;8.758
10;16:38:00;8.797
10;16:38:30;8.799
10;16:39:00;8.782
10;16:39:30;8.734
10;16:40:00;8.694
10;16:40:30;8.701
10;16:41:00;8.824
10;16:41:30;9.014
10;16:42:00;9.189
10;16:42:30;9.339
10;16:43:00;9.432
10;16:43:30;9.454
10;16:44:00;9.404
10;16:44:30;9.367
10;16:45:00;9.382
10;16:45:30;9.430
10;16:46:00;9.479
10;16:46:30;9.466
10;16:47:00;9.396
10;16:47:30;9.314
10;16:48:00;9.290
10;16:48:30;9.364
10;16:49:00;9.487
10;16:49:30;9.640
10;16:50:00;9.766
10;16:50:30;9.906
10;16:51:00;10.089
10;16:51:30;10.275
10;16:52:00;10.451
10;16:52:30;10.659
10;16:53:00;10.954
10;16:53:30;11.309
10;16:54:00;11.656
10;16:54:30;11.894
10;16:55:00;11.973
10;16:55:30;11.889
10;16:56:00;11.774
10;16:56:30;11.691
10;16:57:00;11.705
10;16:57:30;11.799
10;16:58:00;11.933
10;16:58:30;12.096
10;16:59:00;12.212
10;16:59:30;12.284
10;17:00:00;12.267
10;17:00:30;12.257
10;17:01:00;12.318
10;17:01:30;12.434
10;17:02:00;12.592
10;17:02:30;12.716
10;17:03:00;12.845
10;17:03:30;12.858
10;17:04:00;12.797
10;17:04:30;12.644
10;17:05:00;12.567
10;17:05:30;12.600
10;17:06:00;12.761
10;17:06:30;13.010
10;17:07:00;13.330
10;17:07:30;13.697
10;17:08:00;14.064
10;17:08:30;14.376
10;17:09:00;14.597
10;17:09:30;14.784
10;17:10:00;14.924
10;17:10:30;15.080
10;17:11:00;15.171
10;17:11:30;15.161
10;17:12:00;14.985
10;17:12:30;14.623
10;17:13:00;14.128
10;17:13:30;13.455
10;17:14:00;12.694
10;17:14:30;11.928
10;17:15:00;11.366
10;17:15:30;11.023
10;17:16:00;10.909
10;17:16:30;10.958
10;17:17:00;11.026
10;17:17:30;10.995
10;17:18:00;10.820
10;17:18:30;10.622
10;17:19:00;10.494
10;17:19:30;10.427
10;17:20:00;10.372
10;17:20:30;10.363
10;17:21:00;10.402
10;17:21:30;10.582
10;17:22:00;10.848
10;17:22:30;11.208
10;17:23:00;11.651
10;17:23:30;12.173
10;17:24:00;12.878
10;17:24:30;13.604
10;17:25:00;13.604
10;17:25:30;13.604
10;17:26:00;13.604
10;14:18:00;20.888
10;14:18:30;20.888
10;14:19:00;20.888
10;14:19:30;20.888
10;14:20:00;20.888
10;14:20:30;20.514
10;14:21:00;20.472
10;14:21:30;20.534
10;14:22:00;20.461
10;14:22:30;20.127
10;14:23:00;19.571
10;14:23:30;18.920
10;14:24:00;18.373
10;14:24:30;17.938
10;14:25:00;17.529
10;14:25:30;17.107
10;14:26:00;16.683
10;14:26:30;16.263
10;14:27:00;15.915
10;14:27:30;15.676
10;14:28:00;15.588
10;14:28:30;15.553
10;14:29:00;15.599
10;14:29:30;15.770
10;14:30:00;16.088
10;14:30:30;16.545
10;14:31:00;17.036
10;14:31:30;17.491
10;14:32:00;17.798
10;14:32:30;18.015
10;14:33:00;18.091
10;14:33:30;18.015
10;14:34:00;17.769
10;14:34:30;17.380
10;14:35:00;16.941
10;14:35:30;16.575
10;14:36:00;16.328
10;14:36:30;16.199
10;14:37:00;16.080
10;14:37:30;15.951
10;14:38:00;15.834
10;14:38:30;15.750
10;14:39:00;15.699
10;14:39:30;15.600
10;14:40:00;15.495
10;14:40:30;15.404
10;14:41:00;15.355
10;14:41:30;15.359
10;14:42:00;15.437
10;14:42:30;15.604
10;14:43:00;15.810
10;14:43:30;16.101
10;14:44:00;16.471
10;14:44:30;16.860
10;14:45:00;17.176
10;14:45:30;17.366
10;14:46:00;17.427
10;14:46:30;17.346
10;14:47:00;17.162
10;14:47:30;16.930
10;14:48:00;16.727
10;14:48:30;16.573
10;14:49:00;16.458
10;14:49:30;16.366
10;14:50:00;16.261
10;14:50:30;16.120
10;14:51:00;15.904
10;14:51:30;15.573
10;14:52:00;15.123
10;14:52:30;14.592
10;14:53:00;14.109
10;14:53:30;13.758
10;14:54:00;13.573
10;14:54:30;13.512
10;14:55:00;13.539
10;14:55:30;13.609
10;14:56:00;13.711
10;14:56:30;13.811
10;14:57:00;13.929
10;14:57:30;14.054
10;14:58:00;14.239
10;14:58:30;14.447
10;14:59:00;14.630
10;14:59:30;14.735
10;15:00:00;14.721
10;15:00:30;14.661
10;15:01:00;14.558
10;15:01:30;14.458
10;15:02:00;14.391
10;15:02:30;14.337
10;15:03:00;14.327
10;15:03:30;14.311
10;15:04:00;14.353
